label,dice,jaccard,precision,recall,fpr,fnr,vs,hd,msd,mdsd,stdsd,hd95,filename
1,0.7946786483702604,0.6593085298752561,0.9551486413618984,0.680372395362121,0.00021751598672516904,0.31962746137142384,0.3360107095046854,20.51828384399414,1.0720619488649215,1.0,1.8779672424226599,3.316624879837036,./predictions/validation/2layers/S_49.nii
1,0.4035637297884016,0.25279037899515494,0.9999974026041492,0.25279037899515494,0.0,0.747208964406458,1.1928721174004193,5.74456262588501,1.7500374620381312,1.4142135381698608,1.168040316256965,3.7416574954986572,./predictions/validation/2layers/S_50.nii
1,0.7931434385884539,0.6571977681098979,0.707927185029774,0.9016821065703219,0.0004073465923931451,0.09831700769087007,-0.2407479548110635,15.55634880065918,0.4610629980702824,0.0,0.6624973890470637,1.4142135381698608,./predictions/validation/2layers/S_51.nii
1,0.9236444922991375,0.8581221405853892,0.872621898544027,0.9810041204829808,0.0010520521838846175,0.018995746679629825,-0.11694077918829342,3.605551242828369,0.3949530283610026,0.0,0.5590075755799759,1.4142135381698608,./predictions/validation/2layers/S_52.nii
1,0.7299463614201511,0.574736640443284,0.9328012911154379,0.5995605418885278,0.00011462320040154721,0.40043909207939526,0.43493761140819964,16.0,1.1539220223810955,1.0,2.0927292928917494,5.099019527435303,./predictions/validation/2layers/S_53.nii
1,0.8659928068507573,0.7636572431659938,0.9077887173261295,0.8278760372381396,0.00045782059816908713,0.1721237838390081,0.09208309938236946,31.52776527404785,0.5074084327133396,0.0,0.8427661668346883,2.0,./predictions/validation/2layers/S_54.nii
